date,route_id,direction,boarding_count,alighting_count,vehicle_type,trip_duration_min,weather,temperature_c,is_holiday
2024-02-19,R208,Outbound,762.0,159.0,articulated bus,44.3,snow,40.3,True
2024-06-23,R205,Inbnd,728.0,537.0,minibus,34.5,snow,6.6,False
2024-05-05,R102,Inbound,348.0,493.0,minibus,16.0,clear,22.0,False
2024-01-05,R208,Outbound,580.0,154.0,articulated bus,87.2,overcast,15.5,False
2024-07-15,R104,Outbound,572.0,332.0,minibus,22.3,rain,8.1,False
2024-01-07,R104,Inbound,368.0,161.0,standard bus,81.3,snow,0.4,False
2024-05-15,R302,Outbound,460.0,478.0,articulated bus,49.8,clear,-7.4,False
2024-02-24,R103,Outbound,421.0,457.0,minibus,77.2,snow,-12.9,False
2024-09-30,R207,Outbound,362.0,324.0,minibus,19.4,clear,21.1,False
2024-06-18,R102,Inbound,293.0,334.0,standard bus,44.7,overcast,40.6,False
2024-01-11,R207,Outbound,166.0,132.0,articulated bus,31.5,clear,39.7,False
2024-09-12,R208,Outbound,353.0,656.0,standard bus,24.2,clear,-1.8,False
2024-11-18,R302,Inbound,648.0,524.0,standard bus,26.3,overcast,3.5,False
2024-04-01,R102,Outbound,561.0,288.0,articulated bus,36.2,clear,7.8,False
2024-08-26,R208,Inbound,597.0,349.0,minibus,82.6,clear,9.0,False
2024-10-24,R208,Outbound,120.0,321.0,minibus,30.4,rain,30.5,False
2024-04-16,R205,Outbound,571.0,40.0,minibus,47.6,snow,14.9,False
2024-08-23,R205,Inbound,702.0,309.0,standard bus,27.3,rain,0.8,False
2024-05-02,R104,Inbound,379.0,714.0,standard bus,61.3,snow,34.2,False
2024-11-16,R205,Outbound,593.0,681.0,articulated bus,68.4,clear,-4.0,False
2024-03-30,R104,Outbound,761.0,145.0,minibus,21.3,clear,41.1,False
2024-11-29,R208,Inbound,665.0,361.0,standard bus,67.1,rain,17.3,False
2024-04-22,R102,Inbound,309.0,454.0,articulated bus,27.4,snow,21.8,False
2024-06-16,R101,Outbound,597.0,89.0,articulated bus,31.0,overcast,-7.2,False
2024-05-05,R208,Inbound,756.0,141.0,minibus,65.4,snow,-1.3,False
2024-09-22,R101,Inbound,723.0,33.0,articulated bus,48.0,overcast,-6.6,False
2024-09-06,R104,Inbound,543.0,289.0,articulated bus,38.6,snow,31.0,False
2024-02-06,R207,Outbound,146.0,118.0,standard bus,75.3,snow,14.0,False
2024-02-16,R301,Outbound,141.0,558.0,minibus,38.8,rain,35.1,False
2024-10-01,R104,Outbound,580.0,656.0,articulated bus,65.2,clear,-11.0,False
2024-08-04,R101,Outbound,632.0,169.0,articulated bus,17.2,snow,12.4,False
2024-06-23,R205,Inbound,304.0,714.0,standard bus,67.8,overcast,36.9,False
2024-09-02,R102,Outbound,656.0,27.0,standard bus,19.7,rain,-3.0,True
2024-04-28,R302,Inbound,276.0,584.0,articulated bus,82.1,clear,-1.9,False
2024-09-28,R104,Outbound,627.0,673.0,standard bus,67.6,clear,-3.9,False
2024-11-19,R205,Outbound,662.0,251.0,minibus,45.5,snow,36.5,False
2024-03-04,R301,Outbound,577.0,571.0,standard bus,44.6,snow,9.0,False
2024-11-17,R104,Outbound,627.0,471.0,minibus,38.1,overcast,17.7,False
2024-01-01,R105,Outbound,377.0,742.0,minibus,22.6,overcast,-5.5,True
2024-11-30,R101,Inbound,181.0,394.0,articulated bus,68.0,overcast,-12.1,False
2024-04-08,R104,Outbound,791.0,491.0,standard bus,87.7,overcast,29.2,False
2024-11-11,R205,Inbound,362.0,445.0,articulated bus,21.2,clear,36.9,True
2024-04-26,R104,Outbound,755.0,662.0,minibus,80.8,overcast,7.2,False
2024-12-26,R105,Inbound,103.0,379.0,minibus,28.8,overcast,-11.8,False
2024-05-04,R104,Inbound,380.0,598.0,standard bus,62.6,rain,-11.0,False
2024-12-29,R206,Outbound,181.0,593.0,minibus,18.8,snow,-1.7,False
2024-02-09,R101,inbound,404.0,186.0,articulated bus,-5.0,clear,21.1,False
2024-02-17,R208,Outbound,336.0,395.0,minibus,43.0,overcast,-0.4,False
2024-09-01,R102,Inbound,767.0,609.0,articulated bus,43.4,clear,4.2,False
2024-04-17,R101,Inbound,163.0,30.0,standard bus,30.1,rain,38.3,False
2024-05-05,R103,Inbound,129.0,206.0,standard bus,37.5,overcast,-1.7,False
2024-05-06,R104,Inbound,32.0,508.0,articulated bus,31.6,clear,26.8,False
2024-04-03,R207,Inbound,133.0,213.0,standard bus,46.0,overcast,-3.6,False
2024-12-05,R105,Outbound,426.0,522.0,minibus,79.3,rain,24.0,False
2024-07-26,R206,Inbound,352.0,311.0,articulated bus,39.8,clear,-0.8,False
2024-10-26,R102,Outbound,601.0,709.0,standard bus,43.1,clear,1.3,False
2024-06-09,R102,Inbound,337.0,37.0,minibus,83.0,clear,-4.1,False
2024-07-21,R207,Inbound,119.0,558.0,minibus,44.0,clear,36.7,False
2024-12-08,R102,Out,243.0,17.0,standard bus,68.2,overcast,-9.0,False
2024-05-02,R207,Outbound,152.0,663.0,articulated bus,86.6,overcast,34.8,False
2024-02-08,R102,Inbound,222.0,80.0,articulated bus,62.3,clear,32.2,False
2024-07-20,R206,Inbound,468.0,194.0,standard bus,36.0,clear,38.7,False
2024-03-27,R103,Inbound,436.0,322.0,minibus,84.6,clear,41.8,False
2024-09-30,R105,Inbound,160.0,681.0,standard bus,63.3,snow,-4.6,False
2024-01-05,R103,Inbound,97.0,616.0,standard bus,21.3,snow,23.9,False
2024-05-29,R301,Outbound,405.0,76.0,standard bus,46.4,overcast,14.3,False
2024-04-19,R105,Outbound,383.0,621.0,articulated bus,76.5,snow,32.1,False
2024-01-16,R301,Outbound,334.0,53.0,minibus,83.6,rain,0.1,False
2024-02-04,R205,Inbound,677.0,329.0,minibus,15.3,overcast,23.2,False
2024-10-03,R104,Inbound,643.0,390.0,minibus,17.9,rain,0.5,False
2024-12-29,R105,Outbound,183.0,499.0,minibus,62.6,rain,30.5,False
2024-12-19,R302,Inbound,372.0,84.0,articulated bus,41.6,overcast,-11.0,False
2024-08-22,R207,Inbound,308.0,178.0,minibus,60.5,rain,-7.1,False
2024-12-28,R104,Outbound,245.0,145.0,minibus,81.0,overcast,14.9,False
2024-04-01,R205,Outbound,178.0,166.0,articulated bus,32.3,snow,-8.1,False
2024-01-05,R301,Outbound,429.0,310.0,std bus,22.0,rain,39.9,False
2024-05-11,R103,Outbound,660.0,536.0,standard bus,34.6,rain,-14.5,False
2024-09-15,R208,Outbound,149.0,366.0,minibus,51.3,overcast,-8.0,False
2024-09-02,R104,Outbound,514.0,60.0,minibus,73.1,rain,-2.6,True
2024-03-19,R205,Outbound,376.0,227.0,articulated bus,75.6,rain,-2.7,False
2024-03-11,R208,Inbound,620.0,56.0,articulated bus,62.3,overcast,11.0,False
2024-11-23,R104,Inbound,187.0,702.0,articulated bus,38.8,clear,0.2,False
2024-10-30,R301,Outbound,474.0,27.0,minibus,46.2,overcast,31.9,False
2024-06-16,R208,Outbound,31.0,344.0,standard bus,86.3,rain,35.7,False
2024-07-10,R205,inbound,712.0,696.0,standard bus,72.8,rain,31.0,False
2024-03-13,R302,Outbound,572.0,162.0,articulated bus,59.9,clear,20.5,False
2024-05-09,R206,Outbnd,748.0,518.0,minibus,49.3,snow,7.7,False
2024-09-24,R206,Outbound,680.0,652.0,standard bus,78.1,clear,26.5,False
2024-03-20,R102,Outbound,287.0,459.0,articulated bus,38.2,rain,32.0,False
2024-05-15,R301,Outbound,119.0,672.0,articulated bus,35.1,rain,37.0,False
2024-07-02,R206,Inbound,477.0,244.0,standard bus,54.8,snow,23.6,False
2024-12-08,R205,Outbound,665.0,745.0,standard bus,59.8,rain,19.2,False
2024-12-06,R207,OUTBOUND,592.0,618.0,minibus,53.9,clear,40.8,False
2024-10-15,R102,Outbound,701.0,171.0,articulated bus,66.0,overcast,2.1,False
2024-02-04,R205,Inbound,683.0,562.0,minibus,16.0,overcast,1.1,False
2024-08-13,R105,Outbound,690.0,583.0,articulated bus,87.4,overcast,-12.1,False
2024-06-15,R105,Inbound,274.0,82.0,standard bus,77.9,snow,31.1,False
2024-07-26,R205,Inbound,701.0,427.0,articulated bus,46.7,overcast,25.9,False
2024-07-17,R207,Inbound,90.0,233.0,minibus,61.1,overcast,37.8,False
2024-11-23,R102,Outbound,79.0,664.0,articulated bus,34.2,clear,5.3,False
2024-11-01,R301,Inbound,169.0,260.0,articulated bus,86.4,snow,15.4,False
2024-08-25,R205,Inbound,633.0,31.0,articulated bus,83.0,overcast,0.2,False
2024-08-28,R101,Inbound,588.0,83.0,articulated bus,20.1,clear,29.7,False
2024-03-09,R301,Inbound,121.0,520.0,minibus,47.1,snow,-5.8,False
2024-06-27,R302,Inbound,358.0,621.0,minibus,50.1,snow,20.3,False
2024-03-21,R105,Inbound,377.0,542.0,minibus,66.1,rain,-8.6,False
2024-03-25,R206,Outbound,324.0,385.0,minibus,87.9,snow,19.7,False
2024-08-30,R301,Outbound,228.0,131.0,standard bus,17.5,rain,18.0,False
2024-04-03,R103,Inbound,386.0,564.0,minibus,33.0,rain,23.3,False
2024-05-10,R105,Inbound,103.0,420.0,standard bus,21.7,snow,28.1,False
2024-09-30,R208,Inbound,251.0,482.0,standard bus,58.5,overcast,-13.7,False
2024-07-30,R301,Outbound,733.0,172.0,minibus,51.6,snow,36.0,False
2024-04-01,R205,Outbound,522.0,735.0,standard bus,32.4,rain,34.5,False
2024-04-04,R205,Outbound,774.0,306.0,articulated bus,68.7,rain,19.1,False
2024-07-21,R301,Inbound,307.0,302.0,standard bus,64.2,snow,-7.7,False
2024-02-20,R104,Inbound,558.0,630.0,articulated bus,23.7,rain,7.2,False
2024-09-25,R102,Outbound,45.0,449.0,minibus,77.9,clear,-3.3,False
2024-12-20,R102,Outbnd,241.0,342.0,articulated bus,80.3,snow,1.5,False
2024-02-21,R301,In,47.0,696.0,articulated bus,84.3,rain,-1.9,False
2024-06-17,R206,Outbound,472.0,51.0,articulated bus,81.2,overcast,-4.2,False
2024-08-25,R302,Outbound,406.0,273.0,articulated bus,82.3,overcast,-5.4,False
2024-03-27,R104,Outbound,447.0,131.0,articulated bus,40.0,overcast,38.6,False
2024-12-21,R104,Inbound,479.0,21.0,articulated bus,19.9,clear,31.8,False
2024-01-28,R104,Inbound,285.0,551.0,standard bus,58.1,rain,12.3,False
2024-03-10,R207,Outbnd,668.0,351.0,articulated bus,23.4,snow,17.5,False
2024-12-10,R101,Outbound,239.0,45.0,standard bus,52.7,overcast,-0.3,False
2024-04-12,R101,Inbound,700.0,337.0,standard bus,63.6,rain,-5.2,False
2024-12-13,R205,Outbound,513.0,382.0,articulated bus,66.0,overcast,-5.5,False
2024-01-07,R205,Inbound,617.0,350.0,articulated bus,30.3,snow,-7.7,False
2024-08-08,R104,Outbound,482.0,239.0,mini bus,64.2,clear,-3.7,False
2024-09-12,R208,Outbound,413.0,471.0,minibus,57.6,clear,17.8,False
2024-04-14,R205,Outbound,603.0,275.0,minibus,24.4,overcast,22.4,False
2024-10-16,R301,Inbound,25.0,723.0,articulated bus,85.0,snow,24.0,False
2024-05-27,R206,Inbound,545.0,469.0,articulated bus,70.0,snow,28.9,True
2024-05-28,R207,Outbound,486.0,301.0,standard bus,19.6,overcast,29.5,False
2024-01-27,R103,Outbound,123.0,407.0,minibus,67.7,clear,5.5,False
2024-05-20,R206,Inbound,644.0,448.0,standard bus,51.4,overcast,-13.4,False
2024-09-10,R103,Inbound,474.0,118.0,minibus,65.0,snow,-9.6,False
2024-07-27,R101,OUTBOUND,210.0,329.0,standard bus,50.2,snow,10.3,False
2024-03-18,R104,Outbound,244.0,519.0,minibus,41.2,clear,19.0,False
2024-08-08,R207,Inbound,55.0,699.0,articulated bus,29.6,snow,-11.0,False
2024-09-28,R301,Inbound,544.0,222.0,articulated bus,49.4,snow,-10.6,False
2024-02-06,R102,Inbound,594.0,324.0,articulated bus,60.6,rain,14.2,False
2024-04-18,R302,Outbound,767.0,575.0,articulated bus,54.4,overcast,7.8,False
2024-06-27,R102,Outbound,465.0,502.0,minibus,45.3,overcast,4.0,False
2024-08-27,R207,Outbound,76.0,748.0,articulated bus,15.7,clear,41.9,False
2024-07-26,R207,Inbound,469.0,468.0,articulated bus,83.6,snow,31.4,False
2024-08-04,R104,Inbound,667.0,529.0,standard bus,84.5,rain,-1.6,False
2024-09-20,R208,Outbound,474.0,699.0,articulated bus,77.9,clear,8.0,False
2024-08-20,R301,Outbound,733.0,375.0,minibus,88.5,overcast,-11.2,False
2024-03-14,R101,Outbound,106.0,479.0,articulated bus,40.9,rain,11.3,False
2024-05-22,R205,Outbound,92.0,296.0,minibus,63.6,rain,0.6,False
2024-09-19,R207,Inbound,376.0,727.0,articulated bus,29.5,overcast,19.6,False
2024-05-01,R101,inbound,260.0,369.0,articulated bus,62.7,rain,41.6,False
2024-04-10,R207,Inbound,221.0,358.0,minibus,86.2,rain,2.4,False
2024-04-22,R205,Inbound,234.0,172.0,standard bus,26.1,overcast,38.6,False
2024-10-09,R105,Inbound,515.0,393.0,minibus,90.0,rain,8.1,False
2024-04-25,R208,Inbound,153.0,733.0,standard bus,57.3,snow,10.7,False
2024-09-06,R101,Outbound,259.0,394.0,minibus,63.8,snow,34.4,False
2024-05-12,R103,Outbound,620.0,349.0,articulated bus,63.3,rain,32.6,False
2024-07-03,R208,Outbound,363.0,25.0,articulated bus,82.8,clear,41.4,False
2024-12-02,R102,Inbound,300.0,740.0,articulated bus,29.1,rain,26.0,False
2024-07-29,R207,Inbound,207.0,343.0,minibus,45.5,overcast,35.2,False
2024-01-29,R207,Inbound,131.0,425.0,standard bus,35.4,snow,-7.9,False
2024-07-20,R205,Inbound,145.0,57.0,minibus,33.0,rain,-10.7,False
2024-12-06,R206,Inbound,111.0,368.0,articulated bus,22.0,snow,18.0,False
2024-04-08,R207,Inbound,373.0,347.0,articulated bus,65.5,snow,-11.3,False
2024-09-17,R207,Outbound,254.0,447.0,articulated bus,74.0,rain,14.1,False
2024-05-15,R302,Inbound,357.0,655.0,articulated bus,65.7,clear,26.9,False
2024-05-17,R301,Inbound,474.0,658.0,standard bus,420.5,rain,24.0,False
2024-12-28,R104,Outbound,245.0,145.0,minibus,81.0,overcast,14.9,False
2024-06-12,R207,Outbound,524.0,683.0,articulated bus,63.0,overcast,23.6,False
2024-07-01,R101,Outbound,272.0,513.0,articulated bus,61.4,clear,4.2,False
2024-12-08,R206,Inbound,496.0,474.0,articulated bus,53.0,rain,33.8,False
2024-02-05,R207,Outbound,230.0,718.0,minibus,68.5,clear,7.0,False
2024-09-09,R103,Inbound,582.0,95.0,standard bus,86.2,overcast,-6.6,False
2024-07-17,R104,Outbound,115.0,100.0,articulated bus,70.1,snow,-0.6,False
2024-09-15,R205,Outbound,97.0,138.0,articulated bus,43.8,rain,17.6,False
2024-03-11,R105,Inbound,791.0,439.0,standard bus,25.0,rain,-1.2,False
2024-01-30,R208,Inbound,721.0,310.0,standard bus,78.3,clear,27.6,False
2024-07-06,R208,Outbound,184.0,319.0,standard bus,78.3,overcast,30.9,False
2024-07-07,R302,Outbound,196.0,357.0,standard bus,38.8,snow,37.0,False
2024-02-17,R205,Inbound,648.0,356.0,standard bus,25.3,snow,36.3,False
2024-10-11,R104,Inbound,443.0,538.0,articulated bus,37.4,snow,23.3,False
2024-06-15,R102,Inbound,225.0,26.0,articulated bus,26.1,rain,41.2,False
2024-01-22,R207,Inbound,573.0,56.0,standard bus,85.7,clear,29.9,False
2024-03-03,R205,Inbound,394.0,73.0,standard bus,67.5,clear,32.8,False
2024-06-04,R105,Inbound,583.0,110.0,articulated bus,67.2,snow,-7.1,False
2024-05-25,R103,In,462.0,593.0,standard bus,87.3,clear,6.9,False
2024-09-05,R105,INBOUND,110.0,618.0,minibus,61.1,rain,35.9,False
2024-08-22,R103,Inbound,32.0,182.0,minibus,75.7,clear,-0.5,False
2024-02-21,R105,Outbound,775.0,652.0,articulated bus,57.8,snow,17.4,False
2024-09-06,R105,Outbound,399.0,724.0,minibus,88.7,clear,35.4,False
2024-06-08,R102,OUTBOUND,800.0,480.0,standard bus,23.1,overcast,24.1,False
2024-01-14,R105,Inbound,739.0,384.0,minibus,84.6,clear,-11.5,False
2024-06-14,R302,Outbound,351.0,392.0,standard bus,39.1,rain,27.7,False
2024-06-01,R301,Outbound,723.0,513.0,minibus,58.3,rain,34.3,False
2024-10-08,R208,Inbound,347.0,265.0,articulated bus,69.3,overcast,13.3,False
2024-10-21,R102,Inbound,578.0,252.0,articulated bus,55.0,overcast,-6.0,False
2024-05-06,R302,Inbound,585.0,273.0,minibus,82.6,overcast,-12.4,False
2024-08-31,R301,Outbound,397.0,634.0,standard bus,44.2,clear,35.6,False
2024-05-20,R301,Outbound,427.0,539.0,articulated bus,21.1,snow,-14.7,False
2024-06-29,R112,Outbound,142.0,415.0,articulated bus,69.6,snow,6.0,False
2024-09-15,R103,Outbound,652.0,651.0,articulated bus,82.9,rain,28.9,False
2024-02-01,R208,OUTBOUND,728.0,464.0,minibus,21.2,overcast,35.0,False
2024-05-20,R101,Inbound,505.0,234.0,minibus,30.2,rain,-4.5,False
2024-07-08,R105,Outbound,33.0,729.0,articulated bus,86.2,overcast,32.5,False
2024-08-01,R102,Outbound,536.0,652.0,minibus,55.1,overcast,-10.3,False
2024-04-21,R207,Inbound,292.0,175.0,standard bus,54.3,rain,23.2,False
2024-04-23,R102,Inbound,665.0,737.0,standard bus,45.8,rain,25.1,False
2024-04-02,R206,Inbound,31.0,253.0,standard bus,44.8,snow,15.8,False
2024-09-30,R208,Outbound,393.0,534.0,minibus,28.5,clear,24.7,False
2024-06-01,R101,Outbound,181.0,416.0,articulated bus,24.9,rain,-0.0,False
2024-11-14,R207,Inbound,183.0,97.0,articulated bus,86.8,rain,7.7,False
2024-10-21,R302,Inbound,370.0,154.0,standard bus,86.1,rain,25.5,False
2024-06-20,R103,Inbound,414.0,717.0,minibus,52.5,overcast,0.2,False
2024-11-13,R104,Outbound,187.0,106.0,minibus,78.8,clear,34.4,False
2024-12-05,R208,Inbound,520.0,709.0,articulated,31.5,clear,-5.6,False
2024-11-03,R302,Inbound,137.0,499.0,minibus,40.6,overcast,27.6,False
2024-04-27,R302,Inbound,693.0,435.0,standard bus,34.9,snow,-14.0,False
2024-05-23,R105,Outbound,397.0,636.0,minibus,31.4,overcast,18.9,False
2024-12-06,R104,Inbound,201.0,632.0,minibus,78.4,overcast,0.3,False
2024-06-08,R105,Outbound,70.0,43.0,minibus,22.8,clear,32.9,False
2024-10-12,R208,Outbound,594.0,575.0,minibus,69.5,clear,17.0,False
2024-09-11,R105,Inbound,266.0,605.0,articulated bus,33.7,overcast,38.7,False
2024-02-21,R104,Outbound,117.0,145.0,standard bus,67.2,clear,4.4,False
2024-12-08,R105,Outbound,593.0,254.0,minibus,48.6,clear,39.4,False
2024-07-01,R101,Outbound,415.0,626.0,articulated bus,57.9,clear,3.9,False
2024-07-08,R101,Outbound,538.0,151.0,standard bus,29.4,overcast,-8.4,False
2024-08-01,R205,Outbound,325.0,199.0,minibus,58.5,rain,-0.5,False
2024-03-07,R302,Inbound,102.0,636.0,standard bus,83.3,rain,28.0,False
2024-08-04,R205,Inbound,155.0,376.0,standard bus,56.9,rain,31.3,False
2024-01-02,R206,Inbound,772.0,588.0,standard bus,74.5,clear,-11.1,False
2024-08-16,R205,INBOUND,691.0,75.0,articulated bus,29.4,rain,-12.7,False
2024-10-09,R208,Inbound,513.0,519.0,standard bus,42.3,overcast,1.8,False
2024-04-24,R301,Inbound,395.0,227.0,minibus,64.5,snow,-5.8,False
2024-12-03,R104,Inbound,203.0,382.0,minibus,85.9,rain,4.1,False
2024-08-04,R207,Outbound,214.0,242.0,articulated,67.0,snow,16.5,False
2024-04-21,R206,Inbound,105.0,488.0,articulated bus,55.2,snow,-1.7,False
2024-03-14,R105,Outbound,578.0,121.0,standard bus,19.1,overcast,2.9,False
2024-10-04,R207,Inbound,160.0,83.0,articulated bus,34.1,snow,12.9,False
2024-06-08,R206,Inbound,138.0,252.0,articulated bus,54.9,rain,31.8,False
2024-04-23,R101,Outbound,469.0,515.0,articulated bus,40.8,snow,5.0,False
2024-04-29,R205,Inbound,23.0,181.0,standard bus,87.5,overcast,10.3,False
2024-02-18,R301,Inbound,109.0,359.0,minibus,54.2,snow,-8.0,False
2024-06-11,R208,Inbound,613.0,195.0,articulated bus,61.7,rain,-14.4,False
2024-07-05,R208,Inbound,458.0,228.0,standard bus,81.0,rain,36.7,False
2024-03-04,R102,Inbound,577.0,541.0,minibus,51.1,overcast,-8.3,False
2024-05-25,R105,Inbound,633.0,507.0,articulated bus,77.0,clear,14.9,False
2024-07-09,R208,Inbound,781.0,536.0,minibus,86.2,clear,35.5,False
2024-06-25,R206,Inbound,386.0,158.0,articulated bus,48.6,clear,1.7,False
2024-07-10,R105,Inbound,222.0,587.0,standard bus,73.5,overcast,-9.4,False
2024-09-19,R104,Outbound,465.0,346.0,standard bus,34.5,overcast,9.9,False
2024-02-09,R208,Outbound,384.0,689.0,articulated bus,24.6,rain,1.2,False
2024-11-28,R205,Outbound,223.0,208.0,minibus,54.5,rain,24.2,True
2024-08-15,R102,Inbound,225.0,693.0,standard bus,19.3,overcast,7.3,False
2024-04-26,R302,Inbound,429.0,132.0,standard bus,68.3,clear,-3.6,False
2024-04-09,R102,Inbound,579.0,450.0,standard bus,62.4,snow,-7.6,False
2024-12-30,R302,Outbound,699.0,552.0,minibus,53.4,snow,28.9,False
2024-09-17,R102,Outbound,485.0,102.0,standard bus,70.7,overcast,-13.6,False
2024-12-07,R208,Inbound,402.0,390.0,standard bus,21.2,overcast,12.6,False
2024-07-18,R205,Outbound,184.0,159.0,articulated bus,50.2,clear,33.9,False
2024-03-08,R301,Outbound,506.0,186.0,articulated bus,19.1,overcast,19.2,False
2024-03-24,R206,Inbound,134.0,688.0,minibus,53.9,overcast,19.6,False
2024-04-04,R205,Outbound,202.0,206.0,standard bus,52.2,overcast,6.7,False
2024-12-03,R101,Outbound,207.0,378.0,standard bus,74.9,rain,31.9,False
2024-06-24,R205,Outbound,420.0,292.0,articulated bus,80.0,overcast,1.1,False
2024-02-27,R205,Outbound,186.0,288.0,standard bus,86.2,clear,40.0,False
2024-07-20,R205,Out,392.0,498.0,articulated bus,56.1,rain,35.1,False
2024-09-16,R103,Outbound,622.0,705.0,standard bus,72.8,clear,9.4,False
2024-10-16,R206,Outbound,680.0,113.0,standard bus,39.5,snow,32.9,False
2024-07-25,R205,Inbound,417.0,237.0,articulated bus,19.2,clear,27.0,False
2024-11-17,R302,Outbound,256.0,262.0,articulated bus,46.4,overcast,28.2,False
2024-06-10,R205,Inbound,165.0,307.0,standard bus,18.2,rain,-14.0,False
2024-02-05,R101,Outbound,463.0,526.0,standard bus,66.8,clear,3.0,False
2024-04-26,R103,Outbound,555.0,554.0,standard bus,31.7,overcast,-3.1,False
2024-03-28,R301,Outbound,422.0,72.0,minibus,52.5,overcast,8.7,False
2024-10-25,R301,Inbound,183.0,162.0,minibus,85.9,overcast,1.9,False
2024-02-25,R102,Inbound,122.0,264.0,minibus,69.1,clear,34.2,False
2024-07-20,R208,Outbound,632.0,343.0,articulated bus,72.0,overcast,19.0,False
2024-08-16,R104,Inbound,169.0,674.0,standard bus,17.4,clear,9.1,False
2024-03-16,R103,Inbound,501.0,359.0,minibus,38.7,overcast,20.7,False
2024-12-06,R207,Inbound,183.0,238.0,standard bus,66.0,snow,-11.8,False
2024-04-02,R301,Inbound,385.0,558.0,standard bus,23.8,overcast,27.2,False
2024-04-29,R205,Outbound,435.0,467.0,minibus,60.3,clear,28.5,False
2024-05-08,R102,Outbound,705.0,378.0,minibus,25.2,overcast,27.8,False
2024-04-21,R206,Inbound,105.0,488.0,articulated bus,55.2,snow,-1.7,False
2024-07-06,R208,Outbound,192.0,561.0,minibus,50.6,clear,4.0,False
2024-03-20,R302,Inbound,415.0,21.0,standard bus,17.8,snow,17.4,False
2024-09-23,R102,Outbound,789.0,459.0,minibus,80.5,overcast,21.4,False
2024-04-04,R208,Outbound,270.0,19.0,standard bus,17.0,rain,6.5,False
2024-05-11,R103,Inbound,289.0,606.0,articulated bus,54.0,clear,4.2,False
2024-03-26,R206,outbound,225.0,480.0,standard bus,74.2,rain,23.9,False
2024-02-26,R301,Outbound,573.0,388.0,minibus,48.4,overcast,26.3,False
2024-06-20,R101,Outbound,119.0,275.0,minibus,22.9,rain,0.3,False
2024-01-06,R102,Outbound,137.0,546.0,minibus,87.1,snow,15.5,False
2024-01-06,R302,Inbound,727.0,94.0,articulated bus,80.1,rain,8.6,False
2024-05-29,R104,Inbound,730.0,157.0,standard bus,67.2,rain,7.1,False
2024-12-20,R102,Outbound,780.0,677.0,minibus,24.6,overcast,-6.3,False
2024-07-09,R207,Outbound,125.0,442.0,standard bus,22.8,snow,21.3,False
2024-10-05,R105,Inbound,39.0,287.0,articulated bus,59.1,snow,12.4,False
2024-12-30,R205,Inbound,388.0,660.0,articulated bus,75.1,clear,10.7,False
2024-05-31,R105,Outbound,800.0,240.0,articulated bus,68.3,overcast,8.9,False
2024-11-20,R104,Outbound,373.0,485.0,articulated bus,49.9,snow,-11.6,False
2024-06-12,R302,Inbound,692.0,527.0,minibus,27.2,clear,23.5,False
2024-09-12,R105,Outbound,649.0,213.0,articulated bus,48.8,rain,-4.5,False
2024-06-30,R102,Outbound,189.0,104.0,minibus,59.8,clear,22.9,False
2024-09-19,R207,Outbound,695.0,479.0,articulated bus,33.1,rain,-14.3,False
2024-06-20,R105,Outbound,428.0,131.0,minibus,87.2,overcast,-14.3,False
2024-07-17,R105,Inbound,716.0,625.0,minibus,42.2,snow,10.0,False
2024-05-05,R207,Inbound,208.0,178.0,standard bus,67.0,clear,29.0,False
2024-08-16,R101,Outbound,532.0,327.0,standard bus,27.5,clear,-5.4,False
2024-12-16,R102,Outbound,398.0,236.0,standard bus,65.3,overcast,22.9,False
2024-11-26,R208,Inbound,770.0,162.0,articulated bus,27.2,clear,33.0,False
2024-02-12,R207,Inbound,761.0,694.0,articulated bus,48.2,clear,22.0,False
2024-05-14,R103,Outbound,195.0,180.0,minibus,22.6,snow,-14.5,False
2024-10-14,R206,Inbound,164.0,222.0,articulated bus,81.6,rain,3.8,True
2024-03-14,R301,Outbound,169.0,328.0,standard bus,79.5,rain,-0.7,False
2024-11-14,R103,Inbound,393.0,686.0,standard bus,53.9,overcast,25.1,False
2024-05-16,R208,Outbound,215.0,43.0,minibus,74.4,overcast,-4.3,False
2024-04-25,R208,Outbound,721.0,701.0,minibus,84.3,rain,14.5,False
2024-08-30,R208,Outbound,28.0,88.0,standard bus,77.8,rain,34.4,False
2024-01-18,R301,Outbound,569.0,467.0,articulated bus,85.7,clear,19.8,False
2024-09-28,R105,Outbound,68.0,699.0,minibus,48.8,snow,14.3,False
2024-06-18,R102,Inbound,739.0,215.0,minibus,51.9,clear,12.5,False
2024-08-05,R301,Inbound,137.0,251.0,standard bus,66.9,overcast,-1.1,False
2024-04-23,R205,Outbound,290.0,401.0,standard bus,29.7,clear,-2.9,False
2024-01-06,R103,Inbound,253.0,577.0,articulated bus,999.0,overcast,28.1,False
2024-08-09,R205,Inbound,48.0,163.0,articulated bus,77.8,clear,9.9,False
2024-02-04,R301,Outbound,653.0,537.0,standard bus,42.8,clear,16.4,False
2024-02-01,R206,Inbound,459.0,584.0,std bus,68.2,rain,-14.6,False
2024-02-23,R208,Inbound,147.0,533.0,minibus,25.2,overcast,-0.2,False
2024-05-17,R302,Outbound,580.0,605.0,minibus,22.7,clear,-4.2,False
2024-06-03,R105,Inbound,497.0,366.0,standard bus,-12.3,rain,-1.8,False
2024-03-22,R302,Outbound,248.0,358.0,standard bus,73.7,clear,33.2,False
